,GID_1_41,year,grp_usd
684,AUS.10_1,1998,125192444223.07664
685,AUS.10_1,1999,136444700329.30666
686,AUS.10_1,2000,127761709558.57155
687,AUS.10_1,2001,118962405188.4226
688,AUS.10_1,2002,132088525776.89569
689,AUS.10_1,2003,164956941148.2005
690,AUS.10_1,2004,193475597551.454
691,AUS.10_1,2005,207246854924.8246
692,AUS.10_1,2006,206605756858.51282
693,AUS.10_1,2007,239451255538.18484
694,AUS.10_1,2008,255719547412.92676
695,AUS.10_1,2009,243192401212.38776
696,AUS.10_1,2010,296545701470.21234
697,AUS.10_1,2011,347165773136.9085
698,AUS.10_1,2012,355864452088.28107
699,AUS.10_1,2013,333677440157.6734
700,AUS.10_1,2014,315663242904.1032
701,AUS.10_1,2015,284297775075.18665
702,AUS.10_1,2016,289634898085.0383
703,AUS.10_1,2017,310207602594.17053
704,AUS.10_1,2018,312018330946.9737
705,AUS.10_1,2019,298821471504.1686
706,AUS.10_1,2020,299165256809.1053
707,AUS.11_1,1953,
708,AUS.11_1,1976,18387919276.416
709,AUS.11_1,1984,31251939883.88288
710,AUS.11_1,1985,27071897882.543
711,AUS.11_1,1986,28351120146.13164
712,AUS.11_1,1987,33251589862.26865
713,AUS.11_1,1988,41145328465.178696
714,AUS.11_1,1989,43873699914.1245
715,AUS.11_1,1990,49617638212.5372
716,AUS.11_1,1991,49231715090.221436
717,AUS.11_1,1992,47074836444.63955
718,AUS.11_1,1993,44593373075.774605
719,AUS.11_1,1994,50649734865.01719
720,AUS.11_1,1995,54662458661.17244
721,AUS.11_1,1996,61600418728.03932
722,AUS.11_1,1997,59100233194.09776
723,AUS.11_1,1998,53038538402.31616
724,AUS.11_1,1999,55344744585.81015
725,AUS.11_1,2000,52442664203.89769
726,AUS.11_1,2001,50425611554.92328
727,AUS.11_1,2002,56727156721.6074
728,AUS.11_1,2003,72177233503.2314
729,AUS.11_1,2004,84766970930.45715
730,AUS.11_1,2005,93167792800.56848
731,AUS.11_1,2006,105220349166.1725
732,AUS.11_1,2007,132245768673.0777
733,AUS.11_1,2008,146707787435.90048
734,AUS.11_1,2009,152057442067.05035
735,AUS.11_1,2010,182428846257.04413
736,AUS.11_1,2011,240644203328.3064
737,AUS.11_1,2012,262507419205.8276
738,AUS.11_1,2013,243157405818.96576
739,AUS.11_1,2014,243018443149.14508
740,AUS.11_1,2015,188521400156.54257
741,AUS.11_1,2016,175407182855.25342
742,AUS.11_1,2017,185307728131.9726
743,AUS.11_1,2018,182229869290.56885
744,AUS.11_1,2019,186727787704.58575
745,AUS.11_1,2020,202261177542.12817
746,AUT.1_1,2000,5253413506.38976
747,AUT.1_1,2001,5169242154.041121
748,AUT.1_1,2002,5600941023.344291
749,AUT.1_1,2003,6786322699.239161
750,AUT.1_1,2004,7655642050.415259
751,AUT.1_1,2005,7487511160.14846
752,AUT.1_1,2006,7621280969.93944
753,AUT.1_1,2007,8554529985.212879
754,AUT.1_1,2008,9185883626.60571
755,AUT.1_1,2009,8683978626.061201
756,AUT.1_1,2010,8532290478.29466
757,AUT.1_1,2011,9158641836.4419
758,AUT.1_1,2012,8716715280.59976
759,AUT.1_1,2013,9022974187.01562
760,AUT.1_1,2014,9111739202.13424
761,AUT.1_1,2015,8922370485.16492
762,AUT.1_1,2016,9150172675.5418
763,AUT.1_1,2017,9569567115.780842
764,AUT.1_1,2018,10049150069.123251
765,AUT.1_1,2019,9643697479.11675
766,AUT.1_1,2020,9373414605.22244
767,AUT.2_1,2000,13587988804.11344
768,AUT.2_1,2001,13142702037.36418
769,AUT.2_1,2002,14065611325.50849
770,AUT.2_1,2003,16965807113.62641
771,AUT.2_1,2004,18883819311.6258
772,AUT.2_1,2005,19118895249.19278
773,AUT.2_1,2006,19677973803.31345
774,AUT.2_1,2007,22392927857.272377
775,AUT.2_1,2008,24043588417.035202
776,AUT.2_1,2009,21818557691.45026
777,AUT.2_1,2010,21136093132.58226
778,AUT.2_1,2011,23002620590.52014
779,AUT.2_1,2012,21050836120.993847
780,AUT.2_1,2013,21369489516.35197
781,AUT.2_1,2014,21399140579.245903
782,AUT.2_1,2015,20769671778.23188
783,AUT.2_1,2016,20921254587.35338
784,AUT.2_1,2017,21854792527.28178
785,AUT.2_1,2018,23412894307.07526
786,AUT.2_1,2019,22404591848.01215
787,AUT.2_1,2020,21746616082.97641
788,AUT.3_1,2000,36971461222.587425
789,AUT.3_1,2001,35817141300.20688
790,AUT.3_1,2002,37827030092.55093
791,AUT.3_1,2003,45720317140.643875
792,AUT.3_1,2004,51863019231.56361
793,AUT.3_1,2005,51706088364.8447
794,AUT.3_1,2006,53862199358.528465
795,AUT.3_1,2007,61467511401.222725
796,AUT.3_1,2008,66888890622.142685
797,AUT.3_1,2009,61257515375.283646
798,AUT.3_1,2010,59284887665.3622
799,AUT.3_1,2011,64008228029.11256
800,AUT.3_1,2012,59407382405.83115
801,AUT.3_1,2013,60943366493.97152
802,AUT.3_1,2014,61057942341.23694
803,AUT.3_1,2015,59791311243.03766
804,AUT.3_1,2016,60887929059.03448
805,AUT.3_1,2017,63893709872.83761
806,AUT.3_1,2018,67778238484.31164
807,AUT.3_1,2019,65613447557.84855
808,AUT.3_1,2020,62543717557.25941
809,AUT.4_1,2000,38862158531.504
810,AUT.4_1,2001,38310154182.754585
811,AUT.4_1,2002,40471776230.38368
812,AUT.4_1,2003,49139287786.96008
813,AUT.4_1,2004,54604523057.83104
814,AUT.4_1,2005,56138484889.328835
815,AUT.4_1,2006,58045379755.99287
816,AUT.4_1,2007,65424197704.580154
817,AUT.4_1,2008,71762486408.78824
818,AUT.4_1,2009,65310360044.794495
819,AUT.4_1,2010,63633199800.10011
820,AUT.4_1,2011,69277736987.09952
821,AUT.4_1,2012,64452890326.35782
822,AUT.4_1,2013,66511442388.97453
823,AUT.4_1,2014,67011437914.78498
824,AUT.4_1,2015,65079710400.58042
825,AUT.4_1,2016,66568026660.099525
826,AUT.4_1,2017,69165862993.08545
827,AUT.4_1,2018,74148491681.30977
828,AUT.4_1,2019,70921445474.5374
829,AUT.4_1,2020,68548544872.718475
830,AUT.5_1,2000,16585169356.22754
831,AUT.5_1,2001,16232260715.29056
832,AUT.5_1,2002,17287012017.396
833,AUT.5_1,2003,20875804770.752922
834,AUT.5_1,2004,23526579716.023052
835,AUT.5_1,2005,23755086076.196968
836,AUT.5_1,2006,24887636312.0484
837,AUT.5_1,2007,28502209551.33984
838,AUT.5_1,2008,30499024617.10432
839,AUT.5_1,2009,28014840812.27271
840,AUT.5_1,2010,27828704962.8597
841,AUT.5_1,2011,30045462572.00628
842,AUT.5_1,2012,28242610444.782722
843,AUT.5_1,2013,28689422656.69868
844,AUT.5_1,2014,28937119503.749
845,AUT.5_1,2015,28410443216.61525
846,AUT.5_1,2016,29371276340.4621
847,AUT.5_1,2017,30353024760.79874
848,AUT.5_1,2018,32160643013.12193
849,AUT.5_1,2019,30985229207.12276
850,AUT.5_1,2020,29363237811.3325
851,AUT.6_1,2000,29815016914.0089
852,AUT.6_1,2001,29400806396.54262
853,AUT.6_1,2002,30834361773.56619
854,AUT.6_1,2003,37356267585.23685
855,AUT.6_1,2004,42280080002.75816
856,AUT.6_1,2005,43025691066.5192
857,AUT.6_1,2006,44278373088.48653
858,AUT.6_1,2007,50323698101.12089
859,AUT.6_1,2008,54107804920.82844
860,AUT.6_1,2009,49570265139.0304
861,AUT.6_1,2010,48066581285.97705
862,AUT.6_1,2011,52022037581.66891
863,AUT.6_1,2012,48809336002.978485
864,AUT.6_1,2013,49614852192.67389
865,AUT.6_1,2014,50439363641.802376
866,AUT.6_1,2015,48514349258.6004
867,AUT.6_1,2016,49901366800.3398
868,AUT.6_1,2017,52139761179.17008
869,AUT.6_1,2018,54680154993.30922
870,AUT.6_1,2019,53069546814.678795
871,AUT.6_1,2020,51058368934.9473
872,AUT.7_1,2000,19771309239.905598
873,AUT.7_1,2001,19583700996.83688
874,AUT.7_1,2002,20977976862.413
875,AUT.7_1,2003,25507395852.82461
876,AUT.7_1,2004,28367132525.01425
877,AUT.7_1,2005,29255450332.817802
878,AUT.7_1,2006,30467621002.02527
879,AUT.7_1,2007,34097340714.5061
880,AUT.7_1,2008,36305511253.148155
881,AUT.7_1,2009,33993876252.61834
882,AUT.7_1,2010,32773916307.519238
883,AUT.7_1,2011,35478060566.083916
884,AUT.7_1,2012,33639100541.14493
885,AUT.7_1,2013,34900577901.581276
886,AUT.7_1,2014,35662108364.57962
887,AUT.7_1,2015,34613160672.5856
888,AUT.7_1,2016,35452399363.37612
889,AUT.7_1,2017,36648214879.275406
890,AUT.7_1,2018,39063338619.7392
891,AUT.7_1,2019,37729766660.6343
892,AUT.7_1,2020,35150567448.18578
893,AUT.8_1,2000,10482127303.03386
894,AUT.8_1,2001,10428902374.2553
895,AUT.8_1,2002,11209177956.6315
896,AUT.8_1,2003,13326388260.628351
897,AUT.8_1,2004,14966300952.10924
898,AUT.8_1,2005,15143096749.443842
899,AUT.8_1,2006,15652273997.3721
900,AUT.8_1,2007,17796645753.26562
901,AUT.8_1,2008,19361418221.630722
902,AUT.8_1,2009,17822346646.74768
903,AUT.8_1,2010,17311128751.42782
904,AUT.8_1,2011,18748757781.687
905,AUT.8_1,2012,17393095268.59158
906,AUT.8_1,2013,18163741176.6657
907,AUT.8_1,2014,18661458956.21722
908,AUT.8_1,2015,18907746931.5056
909,AUT.8_1,2016,18692605178.25255
910,AUT.8_1,2017,19719806517.77136
911,AUT.8_1,2018,21654152931.30656
912,AUT.8_1,2019,19762068512.81999
913,AUT.8_1,2020,19128238187.42848
914,AUT.9_1,2000,63453386481.14796
915,AUT.9_1,2001,62708444305.9586
916,AUT.9_1,2002,67238062065.97957
917,AUT.9_1,2003,79656216870.71506
918,AUT.9_1,2004,87727857493.79103
919,AUT.9_1,2005,88602268495.58168
920,AUT.9_1,2006,91959829945.72417
921,AUT.9_1,2007,101466641052.84033
922,AUT.9_1,2008,110402540591.88704
923,AUT.9_1,2009,103173429621.45796
924,AUT.9_1,2010,99502517984.28114
925,AUT.9_1,2011,105663194812.11725
926,AUT.9_1,2012,97255550360.4244
927,AUT.9_1,2013,99951306251.87813
928,AUT.9_1,2014,100464862494.276
929,AUT.9_1,2015,96852270598.27019
930,AUT.9_1,2016,100741746636.50424
931,AUT.9_1,2017,101953540181.27414
932,AUT.9_1,2018,108936597918.25153
933,AUT.9_1,2019,104435485016.40154
934,AUT.9_1,2020,101492614091.28741
935,AZE.1_1,2006,27472405932.480003
936,AZE.1_1,2007,38501645394.199
937,AZE.1_1,2008,52814165579.174995
938,AZE.1_1,2009,39864896683.04
939,AZE.1_1,2010,48970652915.304
940,AZE.1_1,2011,59581292457.12
941,AZE.1_1,2012,61016464996.704
942,AZE.1_1,2013,59339209387.14
943,AZE.1_1,2014,59545057319.634
944,AZE.1_1,2015,40851250298.56
945,AZE.1_1,2017,1298259400.6581001
946,AZE.1_1,2018,1708848358.2559998
947,AZE.1_1,2019,2913111995.9984
948,AZE.1_1,2020,2995153641.8945
949,AZE.2_1,2006,2211453178.3575
950,AZE.2_1,2007,2902582866.3116
951,AZE.2_1,2008,3884967065.8302
952,AZE.2_1,2009,3682916512.4672003
953,AZE.2_1,2010,4046388714.5408
954,AZE.2_1,2011,5233691804.516
955,AZE.2_1,2012,5815226948.816
956,AZE.2_1,2013,6378086915.6778
957,AZE.2_1,2014,6290698322.64
958,AZE.2_1,2015,4771254428.864
959,AZE.2_1,2017,3645326418.244
960,AZE.2_1,2018,3864745020.392
961,AZE.2_1,2019,4123109652.1454
962,AZE.2_1,2020,3832869578.6598
963,AZE.3_1,2006,224833348.0417
964,AZE.3_1,2007,324202349.5488
965,AZE.3_1,2008,489220547.2425
966,AZE.3_1,2009,535436779.6599
967,AZE.3_1,2010,585713342.984
968,AZE.3_1,2011,625361209.99
969,AZE.3_1,2012,707394882.488
970,AZE.3_1,2013,703007784.8255
971,AZE.3_1,2014,711754778.4543
972,AZE.3_1,2015,574827686.288
973,AZE.3_1,2017,450798250.77650005
974,AZE.3_1,2018,492866068.2768
975,AZE.3_1,2019,562523709.204
976,AZE.3_1,2020,482118769.0476
977,AZE.4_1,2006,1321712429.136
978,AZE.4_1,2007,1595034794.719
979,AZE.4_1,2008,2233554205.8258
980,AZE.4_1,2009,2140467292.8674
981,AZE.4_1,2010,2497658464.7091002
982,AZE.4_1,2011,3010706041.698
983,AZE.4_1,2012,3436143425.2992
984,AZE.4_1,2013,3631099034.0751996
985,AZE.4_1,2014,3487376782.8975
986,AZE.4_1,2015,2677350084.552
987,AZE.4_1,2017,2088000427.2252
988,AZE.4_1,2018,2078043293.2344
989,AZE.4_1,2019,2275431176.3298
990,AZE.4_1,2020,2355439915.4562
991,AZE.5_1,2006,21197461.277982
992,AZE.5_1,2007,21625422.959218
993,AZE.5_1,2008,27651981.74445
994,AZE.5_1,2009,32259030.089279998
995,AZE.5_1,2010,35646335.179
996,AZE.5_1,2011,79345702.37834999
997,AZE.5_1,2012,109910455.11912
998,AZE.5_1,2013,130751959.8828
999,AZE.5_1,2014,89766087.86271
1000,AZE.5_1,2015,68412279.8972
1001,AZE.5_1,2017,41627961.375659995
1002,AZE.5_1,2018,43597665.18492
1003,AZE.5_1,2019,53635158.26813
1004,AZE.5_1,2020,56017735.100999996
1005,AZE.6_1,2006,620649308.5656
1006,AZE.6_1,2007,816839574.2412
1007,AZE.6_1,2008,1049818255.2
1008,AZE.6_1,2009,1008564689.0465999
1009,AZE.6_1,2010,1138599644.3899
1010,AZE.6_1,2011,1362476043.472
1011,AZE.6_1,2012,1506365974.5758
1012,AZE.6_1,2013,1657595968.7352
1013,AZE.6_1,2014,1739266243.576
1014,AZE.6_1,2015,1420791010.2985
1015,AZE.6_1,2017,1056815237.816
1016,AZE.6_1,2018,1053028424.6835
1017,AZE.6_1,2019,999305013.4715999
1018,AZE.6_1,2020,943358904.84528
1019,AZE.7_1,2006,607449303.5533999
1020,AZE.7_1,2007,848091285.252
1021,AZE.7_1,2008,1296858065.4306002
1022,AZE.7_1,2009,1595751218.7549999
1023,AZE.7_1,2010,1994262331.5368001
1024,AZE.7_1,2011,3097691683.2351003
1025,AZE.7_1,2012,3594139504.434
1026,AZE.7_1,2013,3787546301.8512006
1027,AZE.7_1,2014,3690409381.7349
1028,AZE.7_1,2015,2950865017.959
1029,AZE.7_1,2017,1940822099.8542001
1030,AZE.7_1,2018,1968217988.04
1031,AZE.7_1,2019,1981037099.3978
1032,AZE.7_1,2020,1997606991.1499999
1033,AZE.8_1,2006,570365826.7593
1034,AZE.8_1,2007,826768242.6175
1035,AZE.8_1,2008,1548773453.8219
1036,AZE.8_1,2009,1172171973.1083999
1037,AZE.8_1,2010,1502739195.0860002
1038,AZE.8_1,2011,1768675279.2296
1039,AZE.8_1,2012,1769286041.7036
1040,AZE.8_1,2013,1732741792.6714
1041,AZE.8_1,2014,1612421106.048
1042,AZE.8_1,2015,1184764699.9979
1043,AZE.8_1,2017,909403716.1884
1044,AZE.8_1,2018,961782589.3924
1045,AZE.8_1,2019,1169166730.6102
1046,AZE.8_1,2020,1056729924.7986
1047,AZE.9_1,2006,466074864.26978
1048,AZE.9_1,2007,713662907.8707
1049,AZE.9_1,2008,987782532.4607999
1050,AZE.9_1,2009,928463852.51
1051,AZE.9_1,2010,1069751727.3982
1052,AZE.9_1,2011,1458852847.2562
1053,AZE.9_1,2012,1986233762.9169002
1054,AZE.9_1,2013,1836383034.6387
1055,AZE.9_1,2014,1317643859.2088
1056,AZE.9_1,2015,1103782900.5175
1057,AZE.9_1,2017,869732340.9475
1058,AZE.9_1,2018,914776601.196
1059,AZE.9_1,2019,1030492581.0166
1060,AZE.9_1,2020,1067147059.3622999
1061,AZE.10_1,2006,179321376.32294998
1062,AZE.10_1,2007,306472729.4658
1063,AZE.10_1,2008,419759535.85684
1064,AZE.10_1,2009,305040314.6304
1065,AZE.10_1,2010,372842944.32
1066,AZE.10_1,2011,413206810.19457
1067,AZE.10_1,2012,498000818.55648005
1068,AZE.10_1,2013,490185889.7397
1069,AZE.10_1,2014,536490285.3735
1070,AZE.10_1,2015,367935405.74685
1071,AZE.10_1,2017,338047302.92506
1072,AZE.10_1,2018,302251571.04159
1073,AZE.10_1,2019,349242952.96660006
1074,AZE.10_1,2020,342824567.36658
1075,,2015,1418399999.77458
1076,,2016,1309658443.31328
1077,,2017,1450426321.5776
1078,,2018,1482249776.4960601
1079,,2019,1192886478.05357
1080,,2020,854727889.92606
1081,,2015,1793699999.9561598
1082,,2016,1834946868.28656
1083,,2017,1543967745.8904002
1084,,2018,1568665336.8630002
1085,,2019,1495208644.6585002
1086,,2020,1168920042.79495
1087,BHS.21_1,2015,7348400001.083
1088,BHS.21_1,2016,7701591257.016
1089,BHS.21_1,2017,7762966861.104
1090,BHS.21_1,2018,7672297863.945
1091,BHS.21_1,2019,7944064776.731999
1092,BHS.21_1,2020,5986041931.5
1093,BLR.1_1,2009,5541390114.91
1094,BLR.1_1,2010,6278401644.0552
1095,BLR.1_1,2011,5764145687.4672
1096,BLR.1_1,2012,6052745216.2356
1097,BLR.1_1,2013,7100963834.007999
1098,BLR.1_1,2014,7396918721.566
1099,BLR.1_1,2015,4565459636.541607
1100,BLR.1_1,2016,4505274864.906629
1101,BLR.1_1,2017,5211368367.2666235
1102,BLR.1_1,2018,5363204810.670372
1103,BLR.1_1,2019,5631478205.668261
1104,BLR.2_1,2009,6382895058.7424
1105,BLR.2_1,2010,6788939563.352799
1106,BLR.2_1,2011,6963112733.08
1107,BLR.2_1,2012,7517199283.939301
1108,BLR.2_1,2013,8341725717.1761
1109,BLR.2_1,2014,8409643686.1008
1110,BLR.2_1,2015,5150520072.372227
1111,BLR.2_1,2016,4686857162.28008
1112,BLR.2_1,2017,5418381570.074356
1113,BLR.2_1,2018,5728105086.75396
1114,BLR.2_1,2019,5950190576.575428
1115,BLR.3_1,2009,4559461749.003
1116,BLR.3_1,2010,4824356135.641801
1117,BLR.3_1,2011,4811399451.546599
1118,BLR.3_1,2012,5198021217.998
1119,BLR.3_1,2013,6399749016.6119995
1120,BLR.3_1,2014,6558166673.1196
1121,BLR.3_1,2015,3905980310.903973
1122,BLR.3_1,2016,3850565878.912333
1123,BLR.3_1,2017,4367529317.406672
1124,BLR.3_1,2018,4688101892.415763
1125,BLR.3_1,2019,4856413743.858952
1126,BLR.4_1,2009,4152018016.5685
1127,BLR.4_1,2010,4753474712.4802
1128,BLR.4_1,2011,4479617339.8236
1129,BLR.4_1,2012,4889360337.8753
1130,BLR.4_1,2013,5553234931.561199
1131,BLR.4_1,2014,5494204469.266399
1132,BLR.4_1,2015,3499649693.5705843
1133,BLR.4_1,2016,3354402422.65716
1134,BLR.4_1,2017,3778988637.761348
1135,BLR.4_1,2018,3937822429.809924
1136,BLR.4_1,2019,3967482351.56181
1137,BLR.5_1,2009,19735891767.201603
1138,BLR.5_1,2010,22554255418.8312
1139,BLR.5_1,2011,26496073060.428802
1140,BLR.5_1,2012,25872489447.7197
1141,BLR.5_1,2013,29167135373.2529
1142,BLR.5_1,2014,31527793322.155
1143,BLR.5_1,2015,20436262250.690754
1144,BLR.5_1,2016,19935403446.832382
1145,BLR.5_1,2017,22619233436.95605
1146,BLR.5_1,2018,23757272431.739414
1147,BLR.5_1,2019,25781909857.745907
1148,BLR.6_1,2009,4932266472.787499
1149,BLR.6_1,2010,5325367838.272201
1150,BLR.6_1,2011,5434041208.048201
1151,BLR.6_1,2012,6396829578.707399
1152,BLR.6_1,2013,6245283172.408
1153,BLR.6_1,2014,6467832783.035399
1154,BLR.6_1,2015,4083880169.041904
1155,BLR.6_1,2016,3729310725.605399
1156,BLR.6_1,2017,4039561152.569265
1157,BLR.6_1,2018,4224057902.61027
1158,BLR.6_1,2019,4428620721.746592
1159,BEL.1_1,1970,
1160,BEL.1_1,1971,
1161,BEL.1_1,1972,
1162,BEL.1_1,1973,
1163,BEL.1_1,1974,
1164,BEL.1_1,1975,
1165,BEL.1_1,1976,
1166,BEL.1_1,1977,
1167,BEL.1_1,1978,
1168,BEL.1_1,1979,
1169,BEL.1_1,1980,
1170,BEL.1_1,1981,
1171,BEL.1_1,1982,
1172,BEL.1_1,1983,
1173,BEL.1_1,1984,
1174,BEL.1_1,1985,
1175,BEL.1_1,1986,
1176,BEL.1_1,1987,
1177,BEL.1_1,1988,
1178,BEL.1_1,1989,
1179,BEL.1_1,1990,
1180,BEL.1_1,1991,
1181,BEL.1_1,1992,
1182,BEL.1_1,1993,
1183,BEL.1_1,2000,60229105766.29698
1184,BEL.1_1,2001,59609223581.0968
1185,BEL.1_1,2002,64330708016.234886
1186,BEL.1_1,2003,76879510172.43324
1187,BEL.1_1,2004,86544065496.45967
1188,BEL.1_1,2005,88126200274.5513
1189,BEL.1_1,2006,88555606104.79987
1190,BEL.1_1,2007,98227734582.0696
1191,BEL.1_1,2008,104991435589.0248
1192,BEL.1_1,2009,100956858079.0142
1193,BEL.1_1,2010,99730535167.09181
1194,BEL.1_1,2011,105783106817.0283
1195,BEL.1_1,2012,98434070108.127
1196,BEL.1_1,2013,101046311342.32976
1197,BEL.1_1,2014,102105632567.98692
1198,BEL.1_1,2015,87573826290.97038
1199,BEL.1_1,2016,87775678651.2521
1200,BEL.1_1,2017,90346907680.63544
1201,BEL.1_1,2018,93895841207.84492
1202,BEL.1_1,2019,90395711438.0933
1203,BEL.3_1,1970,
1204,BEL.3_1,1971,
1205,BEL.3_1,1972,
1206,BEL.3_1,1973,
1207,BEL.3_1,1974,
1208,BEL.3_1,1975,
1209,BEL.3_1,1976,
1210,BEL.3_1,1977,
1211,BEL.3_1,1978,
1212,BEL.3_1,1979,
1213,BEL.3_1,1980,
1214,BEL.3_1,1981,
1215,BEL.3_1,1982,
1216,BEL.3_1,1983,
1217,BEL.3_1,1984,
1218,BEL.3_1,1985,
1219,BEL.3_1,1986,
1220,BEL.3_1,1987,
1221,BEL.3_1,1988,
1222,BEL.3_1,1989,
1223,BEL.3_1,1990,
1224,BEL.3_1,1991,
1225,BEL.3_1,1992,
1226,BEL.3_1,1993,
1227,BEL.3_1,2000,75516351879.48863
1228,BEL.3_1,2001,73543444821.52661
1229,BEL.3_1,2002,78555410173.7088
1230,BEL.3_1,2003,95289727694.35501
1231,BEL.3_1,2004,107581936729.45708
1232,BEL.3_1,2005,108709646514.24834
1233,BEL.3_1,2006,112054999678.42957
1234,BEL.3_1,2007,125172803094.08247
1235,BEL.3_1,2008,137429687438.78323
1236,BEL.3_1,2009,124262090570.13322
1237,BEL.3_1,2010,123667011523.5864
1238,BEL.3_1,2011,130628974557.84882
1239,BEL.3_1,2012,120163785797.8889
1240,BEL.3_1,2013,123983586278.03345
1241,BEL.3_1,2014,125424016760.41637
1242,BEL.3_1,2015,105844433322.31259
1243,BEL.3_1,2016,107811491198.19041
1244,BEL.3_1,2017,111844705340.20874
1245,BEL.3_1,2018,119312492866.51738
1246,BEL.3_1,2019,114799330839.94847
1247,BEL.2_1,1970,
1248,BEL.2_1,1971,
1249,BEL.2_1,1972,
1250,BEL.2_1,1973,
1251,BEL.2_1,1974,
1252,BEL.2_1,1975,
1253,BEL.2_1,1976,
1254,BEL.2_1,1977,
1255,BEL.2_1,1978,
1256,BEL.2_1,1979,
1257,BEL.2_1,1980,
1258,BEL.2_1,1981,
1259,BEL.2_1,1982,
1260,BEL.2_1,1983,
1261,BEL.2_1,1984,
1262,BEL.2_1,1985,
1263,BEL.2_1,1986,
1264,BEL.2_1,1987,
1265,BEL.2_1,1988,
1266,BEL.2_1,1989,
1267,BEL.2_1,1990,
1268,BEL.2_1,1991,
1269,BEL.2_1,1992,
1270,BEL.2_1,1993,
1271,BEL.2_1,2000,181007526830.165
1272,BEL.2_1,2001,176728222066.25882
1273,BEL.2_1,2002,190173643230.20978
1274,BEL.2_1,2003,230860895067.5157
1275,BEL.2_1,2004,261136801584.51926
1276,BEL.2_1,2005,264821453872.93613
1277,BEL.2_1,2006,273650589947.196
1278,BEL.2_1,2007,309294258292.8576
1279,BEL.2_1,2008,332057825795.056
1280,BEL.2_1,2009,306187464952.7494
1281,BEL.2_1,2010,300467461891.3653
1282,BEL.2_1,2011,321702298065.603
1283,BEL.2_1,2012,300588646961.11017
1284,BEL.2_1,2013,311097235370.1311
1285,BEL.2_1,2014,313086488726.4282
1286,BEL.2_1,2015,268666637990.6649
1287,BEL.2_1,2016,275460449606.5603
1288,BEL.2_1,2017,286077449989.08093
1289,BEL.2_1,2018,302613896287.8174
1290,BEL.2_1,2019,291294475215.9874
1291,BOL.3_1,1988,337940398.557722
1292,BOL.3_1,1989,321510736.483566
1293,BOL.3_1,1990,338144117.237018
1294,BOL.3_1,1991,357675723.383886
1295,BOL.3_1,1992,352547925.94619995
1296,BOL.3_1,1993,346886318.53925604
1297,BOL.3_1,1994,346411203.325341
1298,BOL.3_1,1995,379676079.99582
1299,BOL.3_1,1996,405693564.788874
1300,BOL.3_1,1997,419765230.85599804
1301,BOL.3_1,1998,441518278.001598
1302,BOL.3_1,1999,441472222.527141
1303,BOL.3_1,2000,420279035.571504
1304,BOL.3_1,2001,399804832.8335
1305,BOL.3_1,2002,368509724.0849015
1306,BOL.3_1,2003,354594225.3517496
1307,BOL.3_1,2004,356182852.3281603
1308,BOL.3_1,2005,348666216.62877
1309,BOL.3_1,2006,427630286.325616
1310,BOL.3_1,2007,410652967.723453
1311,BOL.3_1,2008,512915641.28505
1312,BOL.3_1,2009,564028032.500088
1313,BOL.3_1,2010,621028790.919622
1314,BOL.3_1,2011,673786301.276088
1315,BOL.3_1,2012,712242846.981
1316,BOL.3_1,2013,766865167.120596
1317,BOL.3_1,2014,801962195.0868579
1318,BOL.3_1,2015,854596624.90302
1319,BOL.3_1,2016,926690239.216392
1320,BOL.3_1,2017,968308676.0068979
1321,BOL.3_1,2018,1040137519.15353
1322,BOL.3_1,2019,1054480130.829184
1323,BOL.3_1,2020,1014210065.1241521
1324,BOL.1_1,1988,538378997.3845199
1325,BOL.1_1,1989,523482354.30091
1326,BOL.1_1,1990,545780191.3337281
1327,BOL.1_1,1991,554421384.87537
1328,BOL.1_1,1992,545911285.747256
1329,BOL.1_1,1993,519541245.255942
1330,BOL.1_1,1994,480282567.9452129
1331,BOL.1_1,1995,510640444.49645096
1332,BOL.1_1,1996,523155604.104288
1333,BOL.1_1,1997,563033362.768347
1334,BOL.1_1,1998,616531227.897624
1335,BOL.1_1,1999,632560872.924918
1336,BOL.1_1,2000,597280857.8209751
1337,BOL.1_1,2001,564881756.2290959
1338,BOL.1_1,2002,531795665.8945152
1339,BOL.1_1,2003,509905892.11296
1340,BOL.1_1,2004,536488561.917927
1341,BOL.1_1,2005,502973600.3806416
1342,BOL.1_1,2006,608866466.855514
1343,BOL.1_1,2007,659212826.225168
1344,BOL.1_1,2008,856254783.422888
1345,BOL.1_1,2009,857583904.56827
1346,BOL.1_1,2010,956311003.411456
