,GID_0,year,gdp_usd
1084,ZWE,1964,1217138000.0
1085,ABW,1965,
1086,AFG,1965,1006666637.77778
1087,AGO,1965,
1088,ALB,1965,
1089,AND,1965,
1090,ARE,1965,
1091,ARG,1965,
1092,ARM,1965,
1093,ASM,1965,
1094,ATG,1965,
1095,AUS,1965,25976164156.1863
1096,AUT,1965,9994070615.85997
1097,AZE,1965,
1098,BDI,1965,158994962.962963
1099,BEL,1965,17371457607.9374
1100,BEN,1965,289908680.426395
1101,BFA,1965,422916789.7483
1102,BGD,1965,5906636791.66667
1103,BGR,1965,
1104,BHR,1965,
1105,BHS,1965,300392156.862745
1106,BIH,1965,
1107,BLR,1965,
1108,BLZ,1965,40110040.1100401
1109,BMU,1965,114339050.285848
1110,BOL,1965,598333333.333333
1111,BRA,1965,
1112,BRB,1965,
1113,BRN,1965,114039500.591268
1114,BTN,1965,
1115,BWA,1965,45788696.3343915
1116,CAF,1965,150574795.409863
1117,CAN,1965,54515179580.7148
1118,CHE,1965,15346741669.7575
1119,,1965,
1120,CHL,1965,6108679125.7523
1121,CHN,1965,70436008642.4251
1122,CIV,1965,919771228.036518
1123,CMR,1965,814083265.511426
1124,COD,1965,
1125,COG,1965,198318064.028924
1126,COL,1965,5760761904.7619
1127,COM,1965,
1128,CPV,1965,
1129,CRI,1965,592981162.264151
1130,CUB,1965,
1131,CUW,1965,
1132,CYM,1965,
1133,CYP,1965,
1134,CZE,1965,
1135,DEU,1965,
1136,DJI,1965,
1137,DMA,1965,
1138,DNK,1965,
1139,DOM,1965,888100000.0
1140,DZA,1965,3136284306.85469
1141,ECU,1965,2387047395.70254
1142,EGY,1965,4948667540.41066
1143,ERI,1965,
1144,ESP,1965,24756958694.9238
1145,EST,1965,
1146,ETH,1965,
1147,FIN,1965,8589340019.02985
1148,FJI,1965,147084750.031482
1149,FRA,1965,101537248148.427
1150,FRO,1965,57954522.4217259
1151,FSM,1965,
1152,GAB,1965,226474285.779063
1153,GBR,1965,101824755078.991
1154,GEO,1965,
1155,GHA,1965,2064788732.39437
1156,GIB,1965,
1157,GIN,1965,
1158,GMB,1965,
1159,GNB,1965,
1160,GNQ,1965,64748333.3333333
1161,GRC,1965,7689154053.35866
1162,GRD,1965,
1163,GRL,1965,
1164,GTM,1965,1331399900.0
1165,GUM,1965,
1166,GUY,1965,213235294.117647
1167,,1965,2435078534.03141
1168,HND,1965,508650000.0
1169,HRV,1965,
1170,HTI,1965,353251799.717399
1171,HUN,1965,
1172,IDN,1965,
1173,IMN,1965,
1174,IND,1965,59554854575.8085
1175,IRL,1965,2945704142.99765
1176,IRN,1965,6197319929.04038
1177,IRQ,1965,
1178,ISL,1965,523694949.370689
1179,ISR,1965,3663333333.33333
1180,ITA,1965,67978153850.5191
1181,JAM,1965,972159611.136156
1182,JOR,1965,599759760.096096
1183,JPN,1965,90950278257.7778
1184,KAZ,1965,
1185,KEN,1965,997919320.832272
1186,KGZ,1965,
1187,KHM,1965,868571428.571429
1188,KIR,1965,
1189,KNA,1965,13593932.3220537
1190,KOR,1965,3120861498.91442
1191,KWT,1965,2097199161.12034
1192,LAO,1965,
1193,LBN,1965,
1194,LBR,1965,
1195,LBY,1965,
1196,LCA,1965,
1197,LIE,1965,
1198,LKA,1965,1698319327.73109
1199,LSO,1965,54879978.0480088
1200,LTU,1965,
1201,LUX,1965,921600736.304026
1202,LVA,1965,
1203,,1965,
1204,MAF,1965,
1205,MAR,1965,2948331090.46752
1206,MCO,1965,
1207,MDA,1965,
1208,MDG,1965,833563472.9981
1209,MDV,1965,
1210,MEX,1965,21840000000.0
1211,MHL,1965,
1212,MKD,1965,
1213,MLI,1965,
1214,MLT,1965,
1215,MMR,1965,367053111.334591
1216,MNE,1965,
1217,MNG,1965,
1218,MNP,1965,
1219,MOZ,1965,
1220,MRT,1965,255340475.018083
1221,MUS,1965,
1222,MWI,1965,
1223,MYS,1965,2956337669.29525
1224,NAM,1965,
1225,NCL,1965,159594492.463655
1226,NER,1965,673383510.812866
1227,NGA,1965,5874537650.18494
1228,NIC,1965,
1229,NLD,1965,21000586933.2041
1230,NOR,1965,8058681060.159
1231,NPL,1965,735267081.655502
1232,NRU,1965,
1233,NZL,1965,5654463586.00366
1234,OMN,1965,63279974.6880101
1235,PAK,1965,5929231415.37169
1236,PAN,1965,852485300.0
1237,PER,1965,
1238,PHL,1965,6517349771.93386
1239,PLW,1965,
1240,PNG,1965,344176055.068169
1241,POL,1965,
1242,PRI,1965,2881500000.0
1243,PRK,1965,
1244,PRT,1965,4687464054.83455
1245,PRY,1965,443587301.587302
1246,PSE,1965,
1247,PYF,1965,176534588.403052
1248,QAT,1965,
1249,ROU,1965,
1250,RUS,1965,
1251,RWA,1965,148799980.0
1252,SAU,1965,
1253,SDN,1965,1447701149.42529
1254,SEN,1965,1210058228.17112
1255,SGP,1965,974644096.144674
1256,SLB,1965,
1257,SLE,1965,359523809.523809
1258,SLV,1965,877720000.0
1259,SMR,1965,
1260,SOM,1965,243725898.029641
1261,SRB,1965,
1262,SSD,1965,
1263,STP,1965,
1264,SUR,1965,154150000.0
1265,SVK,1965,
1266,SVN,1965,
1267,SWE,1965,24795499685.775
1268,SWZ,1965,70279971.8880112
1269,SXM,1965,
1270,SYC,1965,15603031.9862156
1271,SYR,1965,1329842434.55497
1272,TCA,1965,
1273,TCD,1965,416926303.316872
1274,TGO,1965,187300310.379132
1275,THA,1965,4388937649.03846
1276,TJK,1965,
1277,TKM,1965,
1278,TLS,1965,
1279,TON,1965,
1280,TTO,1965,736568861.926151
1281,TUN,1965,991047619.047619
1282,TUR,1965,11966666666.6667
1283,TUV,1965,
1284,TZA,1965,
1285,UGA,1965,884502309.953801
1286,UKR,1965,
1287,URY,1965,1893103448.27586
1288,USA,1965,743700000000.0
1289,UZB,1965,
1290,VCT,1965,15108295.5625944
1291,VEN,1965,8427777777.77778
1292,VGB,1965,
1293,VIR,1965,
1294,VNM,1965,
1295,VUT,1965,
1296,WSM,1965,
1297,KSO,1965,
1298,YEM,1965,
1299,ZAF,1965,13068994772.4021
1300,ZMB,1965,1082857142.85714
1301,ZWE,1965,1311435800.0
1302,ABW,1966,
1303,AFG,1966,1399999966.66667
1304,AGO,1966,
1305,ALB,1966,
1306,AND,1966,
1307,ARE,1966,
1308,ARG,1966,
1309,ARM,1966,
1310,ASM,1966,
1311,ATG,1966,
1312,AUS,1966,27307844369.2551
1313,AUT,1966,10887682273.1014
1314,AZE,1966,
1315,BDI,1966,165444571.428571
1316,BEL,1966,18651883472.4808
1317,BEN,1966,302925235.151997
1318,BFA,1966,433889766.239436
1319,BGD,1966,6439687854.16667
1320,BGR,1966,
1321,BHR,1966,
1322,BHS,1966,340000000.0
1323,BIH,1966,
1324,BLR,1966,
1325,BLZ,1966,44450044.4500445
1326,BMU,1966,134173375.335433
1327,BOL,1966,662500000.0
1328,BRA,1966,
1329,BRB,1966,
1330,BRN,1966,132757528.044374
1331,BTN,1966,
1332,BWA,1966,51465655.3921083
1333,CAF,1966,157930018.091087
1334,CAN,1966,61088384036.6515
1335,CHE,1966,16480058704.8531
1336,,1966,
1337,CHL,1966,7162633082.31628
1338,CHN,1966,76720005491.8964
1339,CIV,1966,1024102881.90257
1340,CMR,1966,851112534.552636
1341,COD,1966,
1342,COG,1966,220613581.972601
1343,COL,1966,5428518518.51852
1344,COM,1966,
1345,CPV,1966,
1346,CRI,1966,647305630.188679
1347,CUB,1966,
1348,CUW,1966,
1349,CYM,1966,
1350,CYP,1966,
1351,CZE,1966,
1352,DEU,1966,
1353,DJI,1966,
1354,DMA,1966,
1355,DNK,1966,11931739858.7046
1356,DOM,1966,983900000.0
1357,DZA,1966,3039859187.45164
1358,ECU,1966,2429308638.838
1359,EGY,1966,5278005611.91453
1360,ERI,1966,
1361,ESP,1966,28721062242.1634
1362,EST,1966,
1363,ETH,1966,
1364,FIN,1966,9208524504.87684
1365,FJI,1966,150603925.515853
1366,FRA,1966,110045852177.928
1367,FRO,1966,64397131.0846457
1368,FSM,1966,
1369,GAB,1966,245849781.273234
1370,GBR,1966,108572752102.045
1371,GEO,1966,
1372,GHA,1966,2138028169.01408
1373,GIB,1966,
1374,GIN,1966,
1375,GMB,1966,44212081.3502297
1376,GNB,1966,
1377,GNQ,1966,69110000.0
1378,GRC,1966,8591517943.60129
1379,GRD,1966,
1380,GRL,1966,
1381,GTM,1966,1390700000.0
1382,GUM,1966,
1383,GUY,1966,228705882.352941
1384,,1966,2489845016.64894
1385,HND,1966,549950000.0
1386,HRV,1966,
1387,HTI,1966,368948599.704841
1388,HUN,1966,
1389,IDN,1966,
1390,IMN,1966,
1391,IND,1966,45865462034.2857
1392,IRL,1966,3104034393.23162
1393,IRN,1966,6789938671.75094
1394,IRQ,1966,
1395,ISL,1966,628893310.399926
1396,ISR,1966,3980000000.0
1397,ITA,1966,73654870011.2757
1398,JAM,1966,1096759561.29618
1399,JOR,1966,657999736.800105
1400,JPN,1966,105628070343.111
1401,KAZ,1966,
1402,KEN,1966,1164519674.19213
1403,KGZ,1966,
1404,KHM,1966,914285714.285714
1405,KIR,1966,
1406,KNA,1966,14469078.1796966
1407,KOR,1966,3929055143.5021
1408,KWT,1966,2391199043.52038
1409,LAO,1966,
1410,LBN,1966,
1411,LBR,1966,
1412,LBY,1966,
1413,LCA,1966,
1414,LIE,1966,
1415,LKA,1966,1751470588.23529
1416,LSO,1966,56699977.3200091
1417,LTU,1966,
1418,LUX,1966,968440149.470951
1419,LVA,1966,
1420,,1966,
1421,MAF,1966,
1422,MAR,1966,2876401297.10759
1423,MCO,1966,
1424,MDA,1966,
1425,MDG,1966,900264584.590829
1426,MDV,1966,
1427,MEX,1966,24320000000.0
1428,MHL,1966,
1429,MKD,1966,
1430,MLI,1966,
1431,MLT,1966,
1432,MMR,1966,293103482.360211
1433,MNE,1966,
1434,MNG,1966,
1435,MNP,1966,
1436,MOZ,1966,
1437,MRT,1966,266533605.165576
1438,MUS,1966,
1439,MWI,1966,
1440,MYS,1966,3143517943.82632
1441,NAM,1966,
1442,NCL,1966,164206536.445162
1443,NER,1966,702296078.593173
1444,NGA,1966,6366917453.23302
1445,NIC,1966,
1446,NLD,1966,22867203317.4022
1447,NOR,1966,8696460205.3397
1448,NPL,1966,906811943.824649
1449,NRU,1966,
1450,NZL,1966,5863733230.97616
1451,OMN,1966,67759972.8960108
1452,PAK,1966,6561108777.82444
1453,PAN,1966,928833000.0
1454,PER,1966,
1455,PHL,1966,7189017887.69231
1456,PLW,1966,
1457,PNG,1966,390992062.55873
1458,POL,1966,
1459,PRI,1966,3170500000.0
1460,PRK,1966,
1461,PRT,1966,5135387845.97108
1462,PRY,1966,465888888.888889
1463,PSE,1966,
1464,PYF,1966,215659453.550939
1465,QAT,1966,
1466,ROU,1966,
1467,RUS,1966,
1468,RWA,1966,124525702.857143
1469,SAU,1966,
1470,SDN,1966,1485344827.58621
1471,SEN,1966,1246908185.96343
1472,SGP,1966,1096425608.09089
1473,SLB,1966,
1474,SLE,1966,375630252.10084
1475,SLV,1966,929520000.0
1476,SMR,1966,
1477,SOM,1966,257375897.049641
1478,SRB,1966,
1479,SSD,1966,
1480,STP,1966,
1481,SUR,1966,190350000.0
1482,SVK,1966,
1483,SVN,1966,
1484,SWE,1966,26971486546.2848
1485,SWZ,1966,76859969.2560123
1486,SXM,1966,
1487,SYC,1966,16443033.7082191
1488,SYR,1966,1321204502.6178
1489,TCA,1966,
1490,TCD,1966,432794921.680489
1491,TGO,1966,216136231.361648
1492,THA,1966,5279230817.30769
1493,TJK,1966,
1494,TKM,1966,
1495,TLS,1966,
1496,TON,1966,
1497,TTO,1966,723735635.536371
1498,TUN,1966,1040952380.95238
1499,TUR,1966,14100000000.0
1500,TUV,1966,
1501,TZA,1966,
1502,UGA,1966,925381492.370153
1503,UKR,1966,
1504,URY,1966,1805555555.55556
1505,USA,1966,815000000000.0
1506,UZB,1966,
1507,VCT,1966,16099959.7501006
1508,VEN,1966,8781333333.33333
1509,VGB,1966,
1510,VIR,1966,
1511,VNM,1966,
1512,VUT,1966,
1513,WSM,1966,
1514,KSO,1966,
1515,YEM,1966,
1516,ZAF,1966,14211394315.4423
1517,ZMB,1966,1264285714.28571
1518,ZWE,1966,1281749500.0
1519,ABW,1967,
1520,AFG,1967,1673333417.77778
1521,AGO,1967,
1522,ALB,1967,
1523,AND,1967,
1524,ARE,1967,
1525,ARG,1967,
1526,ARM,1967,
1527,ASM,1967,
1528,ATG,1967,
1529,AUS,1967,30442724870.836
1530,AUT,1967,11579431668.9165
1531,AZE,1967,
1532,BDI,1967,178297142.857143
1533,BEL,1967,19992040788.4593
1534,BEN,1967,306221953.104911
1535,BFA,1967,450753923.548048
1536,BGD,1967,7253575687.5
1537,BGR,1967,
1538,BHR,1967,
1539,BHS,1967,390196078.431373
1540,BIH,1967,
1541,BLR,1967,
1542,BLZ,1967,47431255.747674
1543,BMU,1967,155102980.09435
1544,BOL,1967,748250000.0
1545,BRA,1967,
1546,BRB,1967,
1547,BRN,1967,139029537.243321
1548,BTN,1967,
1549,BWA,1967,58642354.089673
1550,CAF,1967,163820513.562432
1551,CAN,1967,65668655501.1254
1552,CHE,1967,17740013179.26
1553,,1967,
1554,CHL,1967,7057478295.18548
1555,CHN,1967,72881364882.4909
1556,CIV,1967,1082922725.79069
1557,CMR,1967,936175260.030919
1558,COD,1967,
1559,COG,1967,237397428.13501
1560,COL,1967,5825170438.48704
1561,COM,1967,
1562,CPV,1967,
1563,CRI,1967,699456618.867925
1564,CUB,1967,
1565,CUW,1967,
1566,CYM,1967,
1567,CYP,1967,
1568,CZE,1967,
1569,DEU,1967,
1570,DJI,1967,
1571,DMA,1967,
1572,DNK,1967,13059064374.6287
1573,DOM,1967,1034800000.0
1574,DZA,1967,3370870376.29682
1575,ECU,1967,2553595172.08743
1576,EGY,1967,5605484298.98275
1577,ERI,1967,
1578,ESP,1967,31647119228.1982
1579,EST,1967,
1580,ETH,1967,
1581,FIN,1967,9368954010.3132
1582,FJI,1967,162625885.863484
1583,FRA,1967,118972977486.207
1584,FRO,1967,66225403.5588069
1585,FSM,1967,
1586,GAB,1967,271543680.048895
1587,GBR,1967,113116888210.787
1588,GEO,1967,
1589,GHA,1967,1748837209.30233
1590,GIB,1967,
1591,GIN,1967,
1592,GMB,1967,46695006.9579374
1593,GNB,1967,
1594,GNQ,1967,72317446.9327193
1595,GRC,1967,9275600800.35644
1596,GRD,1967,
1597,GRL,1967,
1598,GTM,1967,1453500000.0
1599,GUM,1967,
1600,GUY,1967,250176470.588235
1601,,1967,2692474989.12571
1602,HND,1967,598100000.0
1603,HRV,1967,
1604,HTI,1967,369124199.704701
1605,HUN,1967,
1606,IDN,1967,5667756627.92093
1607,IMN,1967,
1608,IND,1967,50134942204.0
1609,IRL,1967,3343636773.36759
1610,IRN,1967,7555383690.16
1611,IRQ,1967,
1612,ISL,1967,621225962.154708
1613,ISR,1967,4030000000.0
1614,ITA,1967,81133120065.4202
1615,JAM,1967,1148014310.8255
1616,JOR,1967,631679747.328101
1617,JPN,1967,123781880217.6
1618,KAZ,1967,
1619,KEN,1967,1232559506.9762
1620,KGZ,1967,
1621,KHM,1967,962857134.285714
1622,KIR,1967,
1623,KNA,1967,16742338.2519864
1624,KOR,1967,4855892445.82682
1625,KWT,1967,2441599023.36039
1626,LAO,1967,
1627,LBN,1967,
1628,LBR,1967,
1629,LBY,1967,
1630,LCA,1967,
1631,LIE,1967,
1632,LKA,1967,1859465020.57613
1633,LSO,1967,59261976.2952095
1634,LTU,1967,
1635,LUX,1967,974721762.535327
1636,LVA,1967,
1637,,1967,
1638,MAF,1967,
1639,MAR,1967,3046345314.38655
1640,MCO,1967,
1641,MDA,1967,
1642,MDG,1967,956436932.101291
1643,MDV,1967,
1644,MEX,1967,26560000000.0
1645,MHL,1967,
1646,MKD,1967,
1647,MLI,1967,275494477.586098
1648,MLT,1967,
1649,MMR,1967,420359035.897436
1650,MNE,1967,
1651,MNG,1967,
1652,MNP,1967,
1653,MOZ,1967,
1654,MRT,1967,282615310.216284
1655,MUS,1967,
1656,MWI,1967,
1657,MYS,1967,3188924677.08953
1658,NAM,1967,
1659,NCL,1967,180036767.648861
1660,NER,1967,665586872.274446
1661,NGA,1967,5203237918.70483
1662,NIC,1967,
1663,NLD,1967,25087562181.3218
1664,NOR,1967,9514496703.39762
1665,NPL,1967,841974025.462659
1666,NRU,1967,
1667,NZL,1967,5961418093.53003
1668,OMN,1967,107151832.489651
1669,PAK,1967,7464510709.7858
1670,PAN,1967,1034376400.0
1671,PER,1967,
1672,PHL,1967,7724873935.12821
1673,PLW,1967,
1674,PNG,1967,441728182.676509
1675,POL,1967,
1676,PRI,1967,3532700000.0
1677,PRK,1967,
1678,PRT,1967,5740241165.63433
1679,PRY,1967,492674603.174603
1680,PSE,1967,
1681,PYF,1967,220984367.626581
1682,QAT,1967,
1683,ROU,1967,
1684,RUS,1967,
1685,RWA,1967,159560018.0
1686,SAU,1967,
1687,SDN,1967,1608333333.33333
1688,SEN,1967,1246480765.97984
1689,SGP,1967,1238035815.78586
1690,SLB,1967,25203524.0325638
1691,SLE,1967,348895027.624309
1692,SLV,1967,976200000.0
1693,SMR,1967,
1694,SOM,1967,271781886.807245
1695,SRB,1967,
1696,SSD,1967,
1697,STP,1967,
1698,SUR,1967,220700000.0
1699,SVK,1967,
1700,SVN,1967,
1701,SWE,1967,29275995674.6888
1702,SWZ,1967,74759970.096012
1703,SXM,1967,
1704,SYC,1967,16632032.1339974
1705,SYR,1967,1443717801.04712
1706,TCA,1967,
1707,TCD,1967,449826322.613453
1708,TGO,1967,231706439.672193
1709,THA,1967,5638461442.30769
1710,TJK,1967,
1711,TKM,1967,
1712,TLS,1967,
1713,TON,1967,
1714,TTO,1967,761981474.023359
1715,TUN,1967,1085714285.71429
1716,TUR,1967,15644444444.4444
1717,TUV,1967,
1718,TZA,1967,
1719,UGA,1967,967240655.186896
1720,UKR,1967,
1721,URY,1967,1597142857.14286
1722,USA,1967,861700000000.0
1723,UZB,1967,
1724,VCT,1967,15835106.0327781
1725,VEN,1967,9250000000.0
1726,VGB,1967,
1727,VIR,1967,
1728,VNM,1967,
1729,VUT,1967,
1730,WSM,1967,
1731,KSO,1967,
1732,YEM,1967,
1733,ZAF,1967,15821393671.4425
1734,ZMB,1967,1368000000.0
1735,ZWE,1967,1397002000.0
1736,ABW,1968,
1737,AFG,1968,1373333366.66667
1738,AGO,1968,
1739,ALB,1968,
1740,AND,1968,
1741,ARE,1968,
1742,ARG,1968,
1743,ARM,1968,
1744,ASM,1968,
1745,ATG,1968,
1746,AUS,1968,32714085234.2536
1747,AUT,1968,12440625312.8685
1748,AZE,1968,
1749,BDI,1968,183200000.0
1750,BEL,1968,21376353113.475
1751,BEN,1968,326323105.26476
1752,BFA,1968,460442689.376378
1753,BGD,1968,7483685770.83333
1754,BGR,1968,
1755,BHR,1968,
1756,BHS,1968,444901960.784314
1757,BIH,1968,
1758,BLR,1968,
1759,BLZ,1968,44999910.00018
1760,BMU,1968,150000000.0
1761,BOL,1968,849333333.333333
1762,BRA,1968,
1763,BRB,1968,
1764,BRN,1968,160818235.866746
1765,BTN,1968,
1766,BWA,1968,66248441.4182466
1767,CAF,1968,191767441.604577
1768,CAN,1968,71829810519.8955
1769,CHE,1968,18942729779.1
1770,,1968,
1771,CHL,1968,7192102966.84119
1772,CHN,1968,70846276051.4727
1773,CIV,1968,1281281277.98148
1774,CMR,1968,1046191217.79942
1775,COD,1968,
1776,COG,1968,251247457.765525
1777,COL,1968,5960212869.12968
1778,COM,1968,
1779,CPV,1968,
1780,CRI,1968,773841494.339623
1781,CUB,1968,
1782,CUW,1968,
1783,CYM,1968,
1784,CYP,1968,
1785,CZE,1968,
1786,DEU,1968,
1787,DJI,1968,
1788,DMA,1968,
1789,DNK,1968,13505573866.6667
1790,DOM,1968,1079100000.0
1791,DZA,1968,3852147026.77302
1792,ECU,1968,2582179864.15493
1793,EGY,1968,5932242990.65421
1794,ERI,1968,
1795,ESP,1968,31475548481.4095
1796,EST,1968,
1797,ETH,1968,
1798,FIN,1968,8823033880.32993
1799,FJI,1968,166952937.135005
1800,FRA,1968,129785441507.456
1801,FRO,1968,65186666.6666667
1802,FSM,1968,
1803,GAB,1968,294468564.245272
1804,GBR,1968,107759910067.889
1805,GEO,1968,
1806,GHA,1968,1666666666.66667
1807,GIB,1968,
1808,GIN,1968,
1809,GMB,1968,41160065.8561054
1810,GNB,1968,
1811,GNQ,1968,67514285.7142857
1812,GRC,1968,10090675902.5364
1813,GRD,1968,
1814,GRL,1968,
1815,GTM,1968,1610500000.0
1816,GUM,1968,
1817,GUY,1968,229750000.0
1818,,1968,2716964388.42418
1819,HND,1968,646800000.0
1820,HRV,1968,
1821,HTI,1968,367968799.705625
1822,HUN,1968,
1823,IDN,1968,7076465299.81141
1824,IMN,1968,
1825,IND,1968,53085455870.6667
1826,IRL,1968,3278584478.33023
1827,IRN,1968,8623172959.89803
1828,IRQ,1968,2896598841.36046
1829,ISL,1968,474399471.622359
1830,ISR,1968,4619000000.0
1831,ITA,1968,87942231678.3505
1832,JAM,1968,1083839132.92869
1833,JOR,1968,561119775.55209
1834,JPN,1968,146601072685.511
1835,KAZ,1968,
1836,KEN,1968,1353295458.68182
1837,KGZ,1968,
1838,KHM,1968,1065714248.57143
1839,KIR,1968,
1840,KNA,1968,14600000.0
1841,KOR,1968,6119394892.37109
1842,KWT,1968,2662798934.88043
1843,LAO,1968,
1844,LBN,1968,
1845,LBR,1968,
1846,LBY,1968,
1847,LCA,1968,
1848,LIE,1968,
1849,LKA,1968,1801344537.81513
1850,LSO,1968,61445975.4216098
1851,LTU,1968,
1852,LUX,1968,1066447130.82052
1853,LVA,1968,
1854,,1968,
1855,MAF,1968,
1856,MAR,1968,3271422332.61996
1857,MCO,1968,
1858,MDA,1968,
1859,MDG,1968,1031669637.39553
1860,MDV,1968,
1861,MEX,1968,29360000000.0
1862,MHL,1968,
1863,MKD,1968,
1864,MLI,1968,343771972.993855
1865,MLT,1968,
1866,MMR,1968,559956141.471556
1867,MNE,1968,
1868,MNG,1968,
1869,MNP,1968,
1870,MOZ,1968,
1871,MRT,1968,311395937.241935
1872,MUS,1968,
1873,MWI,1968,
1874,MYS,1968,3330371551.21161
1875,NAM,1968,
1876,NCL,1968,215507162.56893
1877,NER,1968,641214226.209493
1878,NGA,1968,5200997919.60083
1879,NIC,1968,
1880,NLD,1968,27817605743.2503
1881,NOR,1968,10159934136.7838
1882,NPL,1968,772231413.882625
1883,NRU,1968,
1884,NZL,1968,5180597620.64135
1885,OMN,1968,188879848.896121
1886,PAK,1968,8041999160.0168
1887,PAN,1968,1112791100.0
1888,PER,1968,
1889,PHL,1968,8632749269.48718
1890,PLW,1968,
1891,PNG,1968,485184189.62947
1892,POL,1968,
1893,PRI,1968,3941700000.0
1894,PRK,1968,
1895,PRT,1968,6354262628.33537
1896,PRY,1968,517650793.650794
1897,PSE,1968,
1898,PYF,1968,259590074.527934
1899,QAT,1968,
1900,ROU,1968,
1901,RUS,1968,
1902,RWA,1968,172200018.0
1903,SAU,1968,4187777711.11111
1904,SDN,1968,1678735632.18391
1905,SEN,1968,1309384861.92219
1906,SGP,1968,1425706091.0356
1907,SLB,1968,28084252.7582748
1908,SLE,1968,329991956.782713
1909,SLV,1968,1009760100.0
1910,SMR,1968,
1911,SOM,1968,286719885.312046
1912,SRB,1968,
1913,SSD,1968,
1914,STP,1968,
1915,SUR,1968,241350000.0
1916,SVK,1968,
1917,SVN,1968,
1918,SWE,1968,31066819929.2853
1919,SWZ,1968,79799968.0800128
1920,SXM,1968,
1921,SYC,1968,16074027.6473276
1922,SYR,1968,1562303429.31937
1923,TCA,1968,
1924,TCD,1968,453980096.208711
1925,TGO,1968,241956916.522192
1926,THA,1968,6081009427.88461
1927,TJK,1968,
1928,TKM,1968,
1929,TLS,1968,
1930,TON,1968,
1931,TTO,1968,758899950.0
1932,TUN,1968,1214666666.66667
1933,TUR,1968,17500000000.0
1934,TUV,1968,
1935,TZA,1968,
1936,UGA,1968,1037379252.41495
1937,UKR,1968,
1938,URY,1968,1592672413.7931
1939,USA,1968,942500000000.0
1940,UZB,1968,
1941,VCT,1968,15350000.0
1942,VEN,1968,10034444444.4444
1943,VGB,1968,
1944,VIR,1968,
1945,VNM,1968,
1946,VUT,1968,
1947,WSM,1968,
1948,KSO,1968,
1949,YEM,1968,
1950,ZAF,1968,17124793150.0827
1951,ZMB,1968,1605857142.85714
1952,ZWE,1968,1479599900.0
1953,ABW,1969,
1954,AFG,1969,1408888922.22222
1955,AGO,1969,
1956,ALB,1969,
1957,AND,1969,
1958,ARE,1969,
1959,ARG,1969,
1960,ARM,1969,
1961,ASM,1969,
1962,ATG,1969,
1963,AUS,1969,36683365869.3385
1964,AUT,1969,13582798556.2404
1965,AZE,1969,
1966,BDI,1969,190205714.285714
1967,BEL,1969,23710735894.7022
1968,BEN,1969,330748244.539574
1969,BFA,1969,478298645.39382
1970,BGD,1969,8471006437.5
1971,BGR,1969,
1972,BHR,1969,
1973,BHS,1969,528137254.901961
1974,BIH,1969,
1975,BLR,1969,
1976,BLZ,1969,47399905.2001896
1977,BMU,1969,164900000.0
1978,BOL,1969,920333333.333333
1979,BRA,1969,
1980,BRB,1969,
1981,BRN,1969,161210236.44168
1982,BTN,1969,
1983,BWA,1969,77361546.5067537
1984,CAF,1969,188039210.130379
1985,CAN,1969,79148411661.6902
1986,CHE,1969,20524886616.4789
1987,,1969,
1988,CHL,1969,8359596194.01253
1989,CHN,1969,79705614854.7674
1990,CIV,1969,1361360291.5873
1991,CMR,1969,1100551488.62689
1992,COD,1969,
1993,COG,1969,265040036.417215
1994,COL,1969,6450175213.74923
1995,COM,1969,
1996,CPV,1969,
1997,CRI,1969,853630203.773585
1998,CUB,1969,
1999,CUW,1969,
2000,CYM,1969,
2001,CYP,1969,
2002,CZE,1969,
2003,DEU,1969,
2004,DJI,1969,
2005,DMA,1969,
2006,DNK,1969,15414902266.6667
2007,DOM,1969,1230500000.0
2008,DZA,1969,4257253264.08834
2009,ECU,1969,3112165727.38342
2010,EGY,1969,6524455205.81114
2011,ERI,1969,
2012,ESP,1969,36038711599.541
2013,EST,1969,
2014,ETH,1969,
2015,FIN,1969,10070766720.5011
2016,FJI,1969,182182067.703568
2017,FRA,1969,141903068680.309
2018,FRO,1969,70106666.6666667
2019,FSM,1969,
2020,GAB,1969,318124701.478771
2021,GBR,1969,116464702803.218
2022,GEO,1969,
2023,GHA,1969,1961764705.88235
2024,GIB,1969,
2025,GIN,1969,
2026,GMB,1969,45168072.2689156
2027,GNB,1969,
2028,GNQ,1969,67225714.2857143
2029,GRC,1969,11615657031.2387
2030,GRD,1969,
2031,GRL,1969,
2032,GTM,1969,1715399900.0
2033,GUM,1969,
2034,GUY,1969,249300000.0
2035,,1969,3189740055.13982
2036,HND,1969,668000050.0
2037,HRV,1969,
2038,HTI,1969,391820399.686544
2039,HUN,1969,
2040,IDN,1969,8337423312.88344
2041,IMN,1969,
2042,IND,1969,58447995017.3333
2043,IRL,1969,3787077343.72783
2044,IRN,1969,9743089607.49587
2045,IRQ,1969,3007758796.89648
2046,ISL,1969,414709311.35296
2047,ISR,1969,5329333333.33333
2048,ITA,1969,97085082807.3751
2049,JAM,1969,1191239047.00876
2050,JOR,1969,698879720.448112
2051,JPN,1969,172204199480.889
2052,KAZ,1969,
2053,KEN,1969,1458379416.64823
2054,KGZ,1969,
2055,KHM,1969,978873232.394366
2056,KIR,1969,
2057,KNA,1969,15850000.0
2058,KOR,1969,7678698837.59346
2059,KWT,1969,2769198892.32044
2060,LAO,1969,
2061,LBN,1969,
2062,LBR,1969,
